mapid,run_number,run_name,barcode,map_no,sheet,division,cd_title,image_id
1114,581,MILLIE,136495,573463,1,Central,PMapCent05,13649501
1114,581,MILLIE,136495,573463,1,Central,PMapCent05,13649502
1114,581,MILLIE,136494,573463,2,Central,PMapCent05,13649401
1115,595,HOBLINGRAH,136468,573464,1,Central,PMapCent04,13646801
1115,595,HOBLINGRAH,136467,573464,2,Central,PMapCent04,13646701
1116,291,MIMOSA WEST,100160,573466,1,Central,PMapCent05,10016001
1116,291,MIMOSA WEST,100160,573466,1,Central,PMapCent05,10016002
1116,291,MIMOSA WEST,100159,573466,2,Central,PMapCent05,10015901
1117,419,HOULAGHANS CREEK NORTH,136817,573467,1,Central,PMapCent04,13681702
1117,419,HOULAGHANS CREEK NORTH,136817,573467,1,Central,PMapCent04,13681701
1117,419,HOULAGHANS CREEK NORTH,136816,573467,2,Central,PMapCent04,13681601
1118,445,MINORE,136765,573468,1,Central,PMapCent05,13676501
1119,479,MITTAGONG,136694,573469,1,Central,PMapCent05,13669403
1119,479,MITTAGONG,136694,573469,1,Central,PMapCent05,13669404
1119,479,MITTAGONG,136694,573469,1,Central,PMapCent05,13669402
1119,479,MITTAGONG,136694,573469,1,Central,PMapCent05,13669401
1119,479,MITTAGONG,136693,573469,2,Central,PMapCent05,13669301
111,6,UPPER TIA,101911,572417,1,Eastern,PMapEast05,10191101
111,6,UPPER TIA,101911,572417,1,Eastern,PMapEast05,10191103
111,6,UPPER TIA,101911,572417,1,Eastern,PMapEast05,10191104
111,6,UPPER TIA,101911,572417,1,Eastern,PMapEast05,10191102
111,6,UPPER TIA,101910,572417,2,Eastern,PMapEast05,10191003
111,6,UPPER TIA,101910,572417,2,Eastern,PMapEast05,10191004
111,6,UPPER TIA,101910,572417,2,Eastern,PMapEast05,10191001
111,6,UPPER TIA,101910,572417,2,Eastern,PMapEast05,10191002
111,6,UPPER TIA,101909,572417,3,Eastern,PMapEast05,10190901
1120,735,MOGONG,136201,573470,1,Central,PMapCent05,13620101
1120,735,MOGONG,136200,573470,2,Central,PMapCent05,13620001
1121,372,MOLLY,100000,573471,1,Central,PMapCent05,10000002
1121,372,MOLLY,100000,573471,1,Central,PMapCent05,10000001
1121,372,MOLLY,136916,573471,2,Central,PMapCent05,13691601
1121,372,MOLLY,136916,573471,2,Central,PMapCent05,13691602
1121,372,MOLLY,136915,573471,3,Central,PMapCent05,13691501
1122,644,HOULAGHANS CREEK SOUTH,136376,573472,1,Central,PMapCent04,13637602
1122,644,HOULAGHANS CREEK SOUTH,136376,573472,1,Central,PMapCent04,13637601
1122,644,HOULAGHANS CREEK SOUTH,136375,573472,2,Central,PMapCent04,13637501
1123,512,MONUMENT FLATS,136635,573473,1,Central,PMapCent05,13663501
1123,512,MONUMENT FLATS,136634,573473,2,Central,PMapCent05,13663401
1124,123,MOOLPA,100497,573474,1,Central,PMapCent05,10049702
1124,123,MOOLPA,100497,573474,1,Central,PMapCent05,10049701
1124,123,MOOLPA,100496,573474,2,Central,PMapCent05,10049601
1125,669,NEW GRADGERY,136320,573475,1,Central,PMapCent06,13632001
1125,669,NEW GRADGERY,136319,573475,2,Central,PMapCent06,13631901
1125,669,NEW GRADGERY,136318,573475,3,Central,PMapCent06,13631801
1126,518,MOOMBOOLDOOL,136625,573476,1,Central,PMapCent05,13662501
1126,518,MOOMBOOLDOOL,136624,573476,2,Central,PMapCent05,13662401
1127,510,NEW GERALGAMBONE,136639,573477,1,Central,PMapCent06,13663901
1127,510,NEW GERALGAMBONE,136638,573477,2,Central,PMapCent06,13663801
1128,320,NEW KIRBAN,100098,573478,1,Central,PMapCent06,10009801
1128,320,NEW KIRBAN,100097,573478,2,Central,PMapCent06,10009701
1129,223,NEW MYREGALL,100296,573479,1,Central,PMapCent06,10029601
1129,223,NEW MYREGALL,100295,573479,2,Central,PMapCent06,10029501
112,257,WABBRA,101330,572418,1,Eastern,PMapEast05,10133002
112,257,WABBRA,101330,572418,1,Eastern,PMapEast05,10133001
112,257,WABBRA,101329,572418,2,Eastern,PMapEast05,10132901
1130,531,NEW WYREGALL,136601,573480,1,Central,PMapCent06,13660101
1130,531,NEW WYREGALL,136600,573480,2,Central,PMapCent06,13660001
1131,717,NORFOLK,136238,573481,1,Central,PMapCent06,13623801
1131,717,NORFOLK,136237,573481,2,Central,PMapCent06,13623701
1132,542,MOONBI OR BOGANDILLON,136577,573482,1,Central,PMapCent05,13657701
1133,403,MOONBRIA,136853,573483,1,Central,PMapCent05,13685301
1133,403,MOONBRIA,136853,573483,1,Central,PMapCent05,13685302
1133,403,MOONBRIA,136852,573483,2,Central,PMapCent05,13685201
1133,403,MOONBRIA,136851,573483,3,Central,PMapCent05,13685101
1133,403,MOONBRIA,136850,573483,4,Central,PMapCent05,13685001
1134,494,MORAGO,136670,573484,1,Central,PMapCent05,13667001
1134,494,MORAGO,136669,573484,2,Central,PMapCent05,13666901
1135,453,NORTH EAST MANGOPLAH,136751,573485,1,Central,PMapCent06,13675101
1135,453,NORTH EAST MANGOPLAH,136750,573485,2,Central,PMapCent06,13675001
1135,453,NORTH EAST MANGOPLAH,136749,573485,3,Central,PMapCent06,13674901
1136,662,NORTH JUNEE,136335,573486,1,Central,PMapCent06,13633502
1136,662,NORTH JUNEE,136335,573486,1,Central,PMapCent06,13633501
1136,662,NORTH JUNEE,136334,573486,2,Central,PMapCent06,13633401
1137,649,MORANGARELL AND NARRABURRA CREEK,136365,573487,1,Central,PMapCent05,13636501
1137,649,MORANGARELL AND NARRABURRA CREEK,136364,573487,2,Central,PMapCent05,13636401
1137,649,MORANGARELL AND NARRABURRA CREEK,136363,573487,3,Central,PMapCent05,13636301
1138,354,NORTH WAKOOL,100034,573488,1,Central,PMapCent06,10003401
1138,354,NORTH WAKOOL,100033,573488,2,Central,PMapCent06,10003301
1139,532,MORE DEVIL,136599,573489,1,Central,PMapCent05,13659901
1139,532,MORE DEVIL,136598,573489,2,Central,PMapCent05,13659801
113,98,NOTTINGHAM FOREST,101665,572419,1,Eastern,PMapEast04,10166502
113,98,NOTTINGHAM FOREST,101665,572419,1,Eastern,PMapEast04,10166501
113,98,NOTTINGHAM FOREST,101664,572419,2,Eastern,PMapEast04,10166401
1140,131,MOROCO,100481,573490,1,Central,PMapCent05,10048101
1140,131,MOROCO,100480,573490,2,Central,PMapCent05,10048001
1141,163,NORTH YATHONG,100419,573491,1,Central,PMapCent06,10041902
1141,163,NORTH YATHONG,100419,573491,1,Central,PMapCent06,10041901
1141,163,NORTH YATHONG,100418,573491,2,Central,PMapCent06,10041801
1142,274,MOUNT HARRIS,100192,573492,1,Central,PMapCent05,10019202
1142,274,MOUNT HARRIS,100192,573492,1,Central,PMapCent05,10019201
1142,274,MOUNT HARRIS,100191,573492,2,Central,PMapCent05,10019101
1143,244,NOWLEY,100252,573493,1,Central,PMapCent06,10025202
1143,244,NOWLEY,100252,573493,1,Central,PMapCent06,10025201
1143,244,NOWLEY,100251,573493,2,Central,PMapCent06,10025101
1144,108,NYANG,100522,573494,1,Central,PMapCent06,10052202
1144,108,NYANG,100522,573494,1,Central,PMapCent06,10052203
1144,108,NYANG,100522,573494,1,Central,PMapCent06,10052201
1144,108,NYANG,100521,573494,2,Central,PMapCent06,10052101
1145,145,NYNGAN EAST,100457,573495,1,Central,PMapCent06,10045701
1145,145,NYNGAN EAST,100456,573495,2,Central,PMapCent06,10045601
1146,194,OAKEY CREEK,100355,573496,1,Central,PMapCent06,10035502
1146,194,OAKEY CREEK,100355,573496,1,Central,PMapCent06,10035501
1146,194,OAKEY CREEK,100354,573496,2,Central,PMapCent06,10035401
1146,194,OAKEY CREEK,100353,573496,3,Central,PMapCent06,10035301
1147,709,OBELLA,136254,573497,1,Central,PMapCent06,13625401
1147,709,OBELLA,136253,573497,2,Central,PMapCent06,13625301
1148,303,MOURABIE,100135,573498,1,Central,PMapCent05,10013501
1148,303,MOURABIE,100134,573498,2,Central,PMapCent05,10013401
1149,266,MOWABLAA,100208,573499,1,Central,PMapCent05,10020801
1149,266,MOWABLAA,100207,573499,2,Central,PMapCent05,10020701
114,102,WALLA WALLA,101657,572420,1,Eastern,PMapEast05,10165701
114,102,WALLA WALLA,101656,572420,2,Eastern,PMapEast05,10165601
1150,707,OBERNE,136258,573500,1,Central,PMapCent06,13625806
1150,707,OBERNE,136258,573500,1,Central,PMapCent06,13625805
1150,707,OBERNE,136258,573500,1,Central,PMapCent06,13625801
1150,707,OBERNE,136258,573500,1,Central,PMapCent06,13625802
1150,707,OBERNE,136258,573500,1,Central,PMapCent06,13625804
1150,707,OBERNE,136258,573500,1,Central,PMapCent06,13625803
1150,707,OBERNE,136257,573500,2,Central,PMapCent06,13625701
1151,661,MULLAH,136338,573501,1,Central,PMapCent05,13633802
1151,661,MULLAH,136338,573501,1,Central,PMapCent05,13633801
1151,661,MULLAH,136337,573501,2,Central,PMapCent05,13633701
1151,661,MULLAH,136336,573501,3,Central,PMapCent05,13633601
1152,42,MULLENGUDGERY,100656,573502,1,Central,PMapCent05,10065601
1152,42,MULLENGUDGERY,100656,573502,1,Central,PMapCent05,10065602
1152,42,MULLENGUDGERY,100655,573502,2,Central,PMapCent05,10065501
1153,14,MULWALA AND SAVERNAKE,100712,573503,1,Central,PMapCent05,10071202
1153,14,MULWALA AND SAVERNAKE,100712,573503,1,Central,PMapCent05,10071201
1153,14,MULWALA AND SAVERNAKE,100711,573503,2,Central,PMapCent05,10071101
1154,601,MUNDAWADDERA,136455,573504,1,Central,PMapCent05,13645502
1154,601,MUNDAWADDERA,136455,573504,1,Central,PMapCent05,13645501
1154,601,MUNDAWADDERA,136454,573504,2,Central,PMapCent05,13645401
1155,561,MUNGADAL,136539,573505,1,Central,PMapCent05,13653901
1156,515,MUNGARY WEST,136631,573506,1,Central,PMapCent05,13663101
1156,515,MUNGARY WEST,136631,573506,1,Central,PMapCent05,13663102
1156,515,MUNGARY WEST,136631,573506,1,Central,PMapCent05,13663104
1156,515,MUNGARY WEST,136631,573506,1,Central,PMapCent05,13663106
1156,515,MUNGARY WEST,136631,573506,1,Central,PMapCent05,13663105
1156,515,MUNGARY WEST,136631,573506,1,Central,PMapCent05,13663103
1156,515,MUNGARY WEST,136630,573506,2,Central,PMapCent05,13663001
1157,516,MUNGIEBUNDIE,136629,573507,1,Central,PMapCent05,13662902
1157,516,MUNGIEBUNDIE,136629,573507,1,Central,PMapCent05,13662901
1157,516,MUNGIEBUNDIE,136628,573507,2,Central,PMapCent05,13662801
1158,670,MUNGLE AND WALLAH,136317,573508,1,Central,PMapCent05,13631701
1158,670,MUNGLE AND WALLAH,136316,573508,2,Central,PMapCent05,13631601
1159,255,MUNGYER,100230,573509,1,Central,PMapCent05,10023003
1159,255,MUNGYER,100230,573509,1,Central,PMapCent05,10023002
1159,255,MUNGYER,100230,573509,1,Central,PMapCent05,10023001
1159,255,MUNGYER,100230,573509,1,Central,PMapCent05,10023004
1159,255,MUNGYER,100230,573509,1,Central,PMapCent05,10023006
1159,255,MUNGYER,100230,573509,1,Central,PMapCent05,10023005
1159,255,MUNGYER,100229,573509,2,Central,PMapCent05,10022901
115,65,NUMERALLA,101754,572422,1,Eastern,PMapEast04,10175401
115,65,NUMERALLA,101753,572422,2,Eastern,PMapEast04,10175301
115,65,NUMERALLA,101752,572422,3,Eastern,PMapEast04,10175201
1160,294,MURGAH,100153,573510,1,Central,PMapCent05,10015302
1160,294,MURGAH,100153,573510,1,Central,PMapCent05,10015301
1160,294,MURGAH,100152,573510,2,Central,PMapCent05,10015201
1161,351,MURRAY,100040,573511,1,Central,PMapCent05,10004001
1161,351,MURRAY,100039,573511,2,Central,PMapCent05,10003901
1162,412,MURRILL CREEK,136830,573512,1,Central,PMapCent05,13683001
1163,655,MURRUMBIDGERIE,136353,573513,1,Central,PMapCent05,13635304
1163,655,MURRUMBIDGERIE,136353,573513,1,Central,PMapCent05,13635303
1163,655,MURRUMBIDGERIE,136353,573513,1,Central,PMapCent05,13635301
1163,655,MURRUMBIDGERIE,136353,573513,1,Central,PMapCent05,13635302
1163,655,MURRUMBIDGERIE,136352,573513,2,Central,PMapCent05,13635201
1163,655,MURRUMBIDGERIE,136352,573513,2,Central,PMapCent05,13635204
1163,655,MURRUMBIDGERIE,136352,573513,2,Central,PMapCent05,13635202
1163,655,MURRUMBIDGERIE,136352,573513,2,Central,PMapCent05,13635203
1163,655,MURRUMBIDGERIE,136351,573513,3,Central,PMapCent05,13635102
1163,655,MURRUMBIDGERIE,136351,573513,3,Central,PMapCent05,13635101
1163,655,MURRUMBIDGERIE,136350,573513,4,Central,PMapCent05,13635001
1163,655,MURRUMBIDGERIE,136349,573513,5,Central,PMapCent05,13634901
1164,380,MURRUMBOGIE,136898,573514,1,Central,PMapCent05,13689801
1164,380,MURRUMBOGIE,136897,573514,2,Central,PMapCent05,13689701
1165,680,MURRUNGUNDY,136303,573515,1,Central,PMapCent05,13630301
1165,680,MURRUNGUNDY,136302,573515,2,Central,PMapCent05,13630201
1165,680,MURRUNGUNDY,136301,573515,3,Central,PMapCent05,13630101
1166,706,MYALL CREEK,136262,573516,1,Central,PMapCent05,13626202
1166,706,MYALL CREEK,136262,573516,1,Central,PMapCent05,13626201
1166,706,MYALL CREEK,136261,573516,2,Central,PMapCent05,13626102
1166,706,MYALL CREEK,136261,573516,2,Central,PMapCent05,13626101
1166,706,MYALL CREEK,136260,573516,3,Central,PMapCent05,13626001
1166,706,MYALL CREEK,136259,573516,4,Central,PMapCent05,13625901
1167,338,MYALL PLAINS,100062,573517,1,Central,PMapCent05,10006201
1168,459,NANGERYBONE,136737,573518,1,Central,PMapCent05,13673701
1169,635,NANGUNIA AND WARMATTA,136395,573519,1,Central,PMapCent05,13639501
1169,635,NANGUNIA AND WARMATTA,136394,573519,2,Central,PMapCent05,13639401
116,17,WANTABADGERY,101886,572423,1,Eastern,PMapEast05,10188601
116,17,WANTABADGERY,101885,572423,2,Eastern,PMapEast05,10188501
116,17,WANTABADGERY,101885,572423,2,Eastern,PMapEast05,10188502
116,17,WANTABADGERY,101883,572423,3,Eastern,PMapEast05,10188301
1170,522,OLD BIAMBLE,136617,573520,1,Central,PMapCent06,13661701
1170,522,OLD BIAMBLE,136616,573520,2,Central,PMapCent06,13661601
1171,400,OLD HARBOUR,136859,573521,1,Central,PMapCent06,13685901
1171,400,OLD HARBOUR,136858,573521,2,Central,PMapCent06,13685801
1172,489,OOMA,136680,573522,1,Central,PMapCent06,13668001
1172,489,OOMA,136679,573522,2,Central,PMapCent06,13667901
1173,426,OPPOSITE COONAMBLE OR EURAMIE,136802,573523,1,Central,PMapCent06,13680201
1173,426,OPPOSITE COONAMBLE OR EURAMIE,136801,573523,2,Central,PMapCent06,13680101
1174,226,ORANGE PLAINS,100289,573524,1,Central,PMapCent06,10028901
1174,226,ORANGE PLAINS,100288,573524,2,Central,PMapCent06,10028801
1175,251,OREEL,100238,573525,1,Central,PMapCent06,10023804
1175,251,OREEL,100238,573525,1,Central,PMapCent06,10023801
1175,251,OREEL,100238,573525,1,Central,PMapCent06,10023803
1175,251,OREEL,100238,573525,1,Central,PMapCent06,10023802
1175,251,OREEL,100238,573525,1,Central,PMapCent06,10023805
1175,251,OREEL,100238,573525,1,Central,PMapCent06,10023806
1175,251,OREEL,100237,573525,2,Central,PMapCent06,10023701
1176,30,OREGON,100679,573526,1,Central,PMapCent06,10067901
1176,30,OREGON,100678,573526,2,Central,PMapCent06,10067801
1177,217,OXLEY,100310,573527,1,Central,PMapCent06,10031001
1177,217,OXLEY,100310,573527,1,Central,PMapCent06,10031002
1177,217,OXLEY,100309,573527,2,Central,PMapCent06,10030901
1177,217,OXLEY,100308,573527,3,Central,PMapCent06,10030801
1178,499,PALISTHON,136659,573528,1,Central,PMapCent06,13665901
1178,499,PALISTHON,136658,573528,2,Central,PMapCent06,13665801
1178,499,PALISTHON,136657,573528,3,Central,PMapCent06,13665701
1179,175,PANJEE,100396,573529,1,Central,PMapCent06,10039601
1179,175,PANJEE,100395,573529,2,Central,PMapCent06,10039501
117,511,OBERNE,100837B,572424,1,Eastern,PMapEast04,13625812
117,511,OBERNE,100837B,572424,1,Eastern,PMapEast04,13625813
117,511,OBERNE,100837B,572424,1,Eastern,PMapEast04,13625811
117,511,OBERNE,100837B,572424,1,Eastern,PMapEast04,13625814
117,511,OBERNE,100837B,572424,1,Eastern,PMapEast04,13625816
117,511,OBERNE,100837B,572424,1,Eastern,PMapEast04,13625815
117,511,OBERNE,100837B,572424,2,Eastern,PMapEast04,13625711
1180,399,PARMIDMAN,136861,573530,1,Central,PMapCent06,13686102
1180,399,PARMIDMAN,136861,573530,1,Central,PMapCent06,13686101
1180,399,PARMIDMAN,136860,573530,2,Central,PMapCent06,13686001
1181,343,PERRICOOTA,100053,573531,1,Central,PMapCent06,10005301
1181,343,PERRICOOTA,100053,573531,1,Central,PMapCent06,10005302
1181,343,PERRICOOTA,100053,573531,1,Central,PMapCent06,10005304
1181,343,PERRICOOTA,100053,573531,1,Central,PMapCent06,10005303
1181,343,PERRICOOTA,100052,573531,2,Central,PMapCent06,10005201
1182,72,PEVENSEY,100594,573532,1,Central,PMapCent06,10059402
1182,72,PEVENSEY,100594,573532,1,Central,PMapCent06,10059401
1183,722,PIEDMONT,136226,573533,1,Central,PMapCent06,13622602
1183,722,PIEDMONT,136226,573533,1,Central,PMapCent06,13622601
1183,722,PIEDMONT,136225,573533,2,Central,PMapCent06,13622501
1184,472,PILLIGA,136708,573534,1,Central,PMapCent06,13670801
1184,472,PILLIGA,136707,573534,2,Central,PMapCent06,13670701
1185,328,PINE RIDGE,100082,573535,1,Central,PMapCent06,10008201
1185,328,PINE RIDGE,100082,573535,1,Central,PMapCent06,10008202
1185,328,PINE RIDGE,100081,573535,2,Central,PMapCent06,10008101
1186,727,PINNACLE,136215,573536,1,Central,PMapCent06,13621502
1186,727,PINNACLE,136215,573536,1,Central,PMapCent06,13621501
1186,727,PINNACLE,136214,573536,2,Central,PMapCent06,13621401
1187,57,POLLY BREWAN,100625,573537,1,Central,PMapCent06,10062501
1187,57,POLLY BREWAN,100625,573537,1,Central,PMapCent06,10062502
1187,57,POLLY BREWAN,100624,573537,2,Central,PMapCent06,10062401
1188,720,PORTADOWN,136230,573539,1,Central,PMapCent06,13623001
1188,720,PORTADOWN,136229,573539,2,Central,PMapCent06,13622901
1189,39,PUCKAWIDGEE,100662,573540,1,Central,PMapCent06,10066202
1189,39,PUCKAWIDGEE,100662,573540,1,Central,PMapCent06,10066201
1189,39,PUCKAWIDGEE,100661,573540,2,Central,PMapCent06,10066101
118,332,OLLERA,101178,572425,1,Eastern,PMapEast04,10117801
118,332,OLLERA,101178,572425,1,Eastern,PMapEast04,10117802
118,332,OLLERA,101177,572425,2,Eastern,PMapEast04,10117701
1190,318,PULLINGAWARINA,100102,573541,1,Central,PMapCent06,10010201
1190,318,PULLINGAWARINA,100101,573541,2,Central,PMapCent06,10010101
1191,658,PULLITOP,136345,573542,1,Central,PMapCent06,13634501
1191,658,PULLITOP,136344,573542,2,Central,PMapCent06,13634401
1192,366,QUABOTHOO,100011,573543,1,Central,PMapCent06,10001101
1192,366,QUABOTHOO,100011,573543,1,Central,PMapCent06,10001102
1192,366,QUABOTHOO,100010,573543,2,Central,PMapCent06,10001001
1193,161,QUAMBONE,100425,573544,1,Central,PMapCent06,10042502
1193,161,QUAMBONE,100425,573544,1,Central,PMapCent06,10042504
1193,161,QUAMBONE,100425,573544,1,Central,PMapCent06,10042501
1193,161,QUAMBONE,100425,573544,1,Central,PMapCent06,10042503
1193,161,QUAMBONE,100424,573544,2,Central,PMapCent06,10042401
1193,161,QUAMBONE,100424,573544,2,Central,PMapCent06,10042402
1193,161,QUAMBONE,100424,573544,2,Central,PMapCent06,10042403
1193,161,QUAMBONE,100424,573544,2,Central,PMapCent06,10042404
1193,161,QUAMBONE,100423,573544,3,Central,PMapCent06,10042301
1194,440,QUANDARY NORTH,136776,573545,1,Central,PMapCent06,13677601
1194,440,QUANDARY NORTH,136775,573545,2,Central,PMapCent06,13677501
1195,590,QUANDARY SOUTH,136478,573546,1,Central,PMapCent06,13647801
1195,590,QUANDARY SOUTH,136477,573546,2,Central,PMapCent06,13647701
1196,312,QUEENSBOROUGH,100117,573547,1,Central,PMapCent06,10011702
1196,312,QUEENSBOROUGH,100117,573547,1,Central,PMapCent06,10011701
1196,312,QUEENSBOROUGH,100116,573547,2,Central,PMapCent06,10011601
1197,526,QUIAMONG,136611,573548,1,Central,PMapCent06,13661101
1197,526,QUIAMONG,136610,573548,2,Central,PMapCent06,13661001
1198,245,QUILBONE,100250,573549,1,Central,PMapCent06,10025001
1198,245,QUILBONE,100249,573549,2,Central,PMapCent06,10024901
1199,369,RINGWOOD,100006,573550,1,Central,PMapCent06,10000601
1199,369,RINGWOOD,100005,573550,2,Central,PMapCent06,10000501
119,111,OPOSSUM POINT,101634,572426,1,Eastern,PMapEast04,10163402
119,111,OPOSSUM POINT,101634,572426,1,Eastern,PMapEast04,10163401
119,111,OPOSSUM POINT,101633,572426,2,Eastern,PMapEast04,10163301
11,401,BARNEY DOWNS,101047,572311,1,Eastern,PMapEast01,10104702
11,401,BARNEY DOWNS,101047,572311,1,Eastern,PMapEast01,10104704
11,401,BARNEY DOWNS,101047,572311,1,Eastern,PMapEast01,10104703
11,401,BARNEY DOWNS,101047,572311,1,Eastern,PMapEast01,10104701
11,401,BARNEY DOWNS,101046,572311,2,Eastern,PMapEast01,10104601
11,401,BARNEY DOWNS,101045,572311,3,Eastern,PMapEast01,10104501
1200,593,NANIMA,136473,573551,1,Central,PMapCent05,13647301
1200,593,NANIMA,136473,573551,1,Central,PMapCent05,13647302
1200,593,NANIMA,136472,573551,2,Central,PMapCent05,13647201
1201,553,ROCKY CREEK,136553,573552,1,Central,PMapCent06,13655302
1201,553,ROCKY CREEK,136553,573552,1,Central,PMapCent06,13655303
1201,553,ROCKY CREEK,136553,573552,1,Central,PMapCent06,13655301
1201,553,ROCKY CREEK,136553,573552,1,Central,PMapCent06,13655304
1201,553,ROCKY CREEK,136552,573552,2,Central,PMapCent06,13655201
1202,325,SANDHOLES,100089,573553,1,Central,PMapCent06,10008901
1202,325,SANDHOLES,100088,573553,2,Central,PMapCent06,10008801
1203,539,NARADHAN,136583,573554,1,Central,PMapCent05,13658301
1203,539,NARADHAN,136583,573554,1,Central,PMapCent05,13658303
1203,539,NARADHAN,136583,573554,1,Central,PMapCent05,13658304
1203,539,NARADHAN,136583,573554,1,Central,PMapCent05,13658302
1203,539,NARADHAN,136582,573554,2,Central,PMapCent05,13658201
1204,373,SANDRIDGE,136914,573555,1,Central,PMapCent06,13691401
1204,373,SANDRIDGE,136914,573555,1,Central,PMapCent06,13691402
1204,373,SANDRIDGE,136913,573555,2,Central,PMapCent06,13691301
1204,373,SANDRIDGE,136912,573555,3,Central,PMapCent06,13691201
1205,209,NARIAH,100321,573556,1,Central,PMapCent05,10032102
1205,209,NARIAH,100321,573556,1,Central,PMapCent05,10032101
