mapid,county,parish,barcode,edition,sheet,year,cd_title,image_id
1622,CUMBERLAND,ROOTY HILL,140319,3,2,1917,PMapMN05,14031901
1622,CUMBERLAND,ROOTY HILL,140495,5,1,1972,PMapMN05,14049501
1622,CUMBERLAND,ROOTY HILL,140494,5,2,1972,PMapMN05,14049401
1623,CUMBERLAND,SOUTH COLAH,140772, ,1, ,PMapMN05,14077201
1623,CUMBERLAND,SOUTH COLAH,140341, ,2, ,PMapMN05,14034101
1623,CUMBERLAND,SOUTH COLAH,140342, ,3, ,PMapMN05,14034201
1623,CUMBERLAND,SOUTH COLAH,140359, ,4, ,PMapMN05,14035901
1623,CUMBERLAND,SOUTH COLAH,140360, ,5, ,PMapMN05,14036001
1623,CUMBERLAND,SOUTH COLAH,140640, ,6, ,PMapMN05,14064001
1623,CUMBERLAND,SOUTH COLAH,140771, ,7, ,PMapMN05,14077101
1623,CUMBERLAND,SOUTH COLAH,140403,4,1,1897,PMapMN05,14040301
1623,CUMBERLAND,SOUTH COLAH,140361,5,1,1907,PMapMN05,14036101
1623,CUMBERLAND,SOUTH COLAH,140409,6,1,1918,PMapMN05,14040901
1623,CUMBERLAND,SOUTH COLAH,140409,6,1,1918,PMapMN05,14040902
1623,CUMBERLAND,SOUTH COLAH,140409,6,1,1918,PMapMN05,14040903
1623,CUMBERLAND,SOUTH COLAH,140409,6,1,1918,PMapMN05,14040904
1623,CUMBERLAND,SOUTH COLAH,140358,8,1,1945,PMapMN05,14035801
1623,CUMBERLAND,SOUTH COLAH,140231,9,1,1955,PMapMN05,14023101
1623,CUMBERLAND,SOUTH COLAH,140231,9,1,1955,PMapMN05,14023102
1623,CUMBERLAND,SOUTH COLAH,140382,9,2,1955,PMapMN05,14038201
1623,CUMBERLAND,SOUTH COLAH,140381,9,3,1955,PMapMN05,14038101
1623,CUMBERLAND,SOUTH COLAH,140232,9,4,1955,PMapMN05,14023201
1623,CUMBERLAND,SOUTH COLAH,140383,9,5,1955,PMapMN05,14038301
1623,CUMBERLAND,SOUTH COLAH,140383,9,5,1955,PMapMN05,14038302
1623,CUMBERLAND,SOUTH COLAH,140411,9,6,1955,PMapMN05,14041101
1623,CUMBERLAND,SOUTH COLAH,140411,9,6,1955,PMapMN05,14041102
1623,CUMBERLAND,SOUTH COLAH,140410,9,7,1955,PMapMN05,14041001
1623,CUMBERLAND,SOUTH COLAH,140475,9,8,1955,PMapMN05,14047501
1623,CUMBERLAND,SOUTH COLAH,140475,9,8,1955,PMapMN05,14047502
1623,CUMBERLAND,SOUTH COLAH,140380,9,9,1955,PMapMN05,14038001
1623,CUMBERLAND,SOUTH COLAH,140379,9,10,1955,PMapMN05,14037901
1623,CUMBERLAND,SOUTH COLAH,140379,9,10,1955,PMapMN05,14037902
1624,CUMBERLAND,SOUTHEND,140736, ,1, ,PMapMN05,14073601
1624,CUMBERLAND,SOUTHEND,140624, ,2, ,PMapMN05,14062401
1624,CUMBERLAND,SOUTHEND,138087,6,1, ,PMapNA03,13808701
1624,CUMBERLAND,SOUTHEND,138087,6,1, ,PMapNA03,13808702
1624,CUMBERLAND,SOUTHEND,138086,7,1, ,PMapNA03,13808601
1624,CUMBERLAND,SOUTHEND,138086,7,1, ,PMapNA03,13808602
1624,CUMBERLAND,SOUTHEND,138086,7,1, ,PMapNA03,13808603
1624,CUMBERLAND,SOUTHEND,138086,7,1, ,PMapNA03,13808604
1624,CUMBERLAND,SOUTHEND,103397,7,2, ,PMapNA03,10339701
1624,CUMBERLAND,SOUTHEND,103397,7,2, ,PMapNA03,10339702
1624,CUMBERLAND,SOUTHEND,103397,7,2, ,PMapNA03,10339703
1624,CUMBERLAND,SOUTHEND,103397,7,2, ,PMapNA03,10339704
1625,CUMBERLAND,ST ANDREW,140928, ,1, ,PMapMN05,14092801
1625,CUMBERLAND,ST ANDREW,140718, ,2, ,PMapMN05,14071801
1625,CUMBERLAND,ST ANDREW,140719, ,3, ,PMapMN05,14071901
1625,CUMBERLAND,ST ANDREW,140220,1,1, ,PMapMN05,14022001
1626,CUMBERLAND,ST GEORGE,140743, ,1, ,PMapMN05,14074301
1626,CUMBERLAND,ST GEORGE,140717, ,2, ,PMapMN05,14071701
1626,CUMBERLAND,ST GEORGE,140198,2,1, ,PMapMN05,14019801
1626,CUMBERLAND,ST GEORGE,140996,2,2, ,PMapMN05,14099601
1626,CUMBERLAND,ST GEORGE,140996,2,2, ,PMapMN05,14099602
1626,CUMBERLAND,ST GEORGE,140995,2,3, ,PMapMN05,14099501
1626,CUMBERLAND,ST GEORGE,140995,2,3, ,PMapMN05,14099502
1626,CUMBERLAND,ST GEORGE,140199,3,2,1889,PMapMN05,14019901
1626,CUMBERLAND,ST GEORGE,140199,3,2,1889,PMapMN05,14019902
1626,CUMBERLAND,ST GEORGE,140200,4,1,1903,PMapMN05,14020001
1626,CUMBERLAND,ST GEORGE,140200,4,1,1903,PMapMN05,14020002
1626,CUMBERLAND,ST GEORGE,140194,4,2,1903,PMapMN05,14019401
1626,CUMBERLAND,ST GEORGE,140193,4,3,1903,PMapMN05,14019301
1626,CUMBERLAND,ST GEORGE,140193,4,3,1903,PMapMN05,14019302
1626,CUMBERLAND,ST GEORGE,140195,4,4,1903,PMapMN05,14019501
1627,CUMBERLAND,ST JAMES,140627, ,1, ,PMapMN05,14062701
1627,CUMBERLAND,ST JAMES,140742, ,4, ,PMapMN05,14074201
1627,CUMBERLAND,ST JAMES,140186,1,1,1931,PMapMN05,14018601
1627,CUMBERLAND,ST JAMES,140299,2,1,1963,PMapMN05,14029901
1627,CUMBERLAND,ST JAMES,140299,2,1,1963,PMapMN05,14029902
1628,CUMBERLAND,ST JOHN,140766, ,1, ,PMapMN05,14076601
1628,CUMBERLAND,ST JOHN,140635, ,2, ,PMapMN05,14063501
1628,CUMBERLAND,ST JOHN,140636, ,3, ,PMapMN05,14063601
1628,CUMBERLAND,ST JOHN,140765, ,5, ,PMapMN05,14076501
1628,CUMBERLAND,ST JOHN,140488,4,1,1926,PMapMN05,14048801
1628,CUMBERLAND,ST JOHN,140488,4,1,1926,PMapMN05,14048802
1628,CUMBERLAND,ST JOHN,140486,4,2,1926,PMapMN05,14048601
1628,CUMBERLAND,ST JOHN,140487,4,3,1926,PMapMN05,14048701
1628,CUMBERLAND,ST JOHN,140487,4,3,1926,PMapMN05,14048702
1628,CUMBERLAND,ST JOHN,140487,4,3,1926,PMapMN05,14048703
1629,CUMBERLAND,ST LAWRENCE,140741, ,1, ,PMapMN05,14074101
1629,CUMBERLAND,ST LAWRENCE,140740, ,2, ,PMapMN05,14074001
1629,CUMBERLAND,ST LAWRENCE,140197,1,1,1931,PMapMN05,14019701
162,ASHBURNHAM,EUGOWRA,148323,2,1, ,PMapOE03,14832301
162,ASHBURNHAM,EUGOWRA,148323,2,1, ,PMapOE03,14832302
162,ASHBURNHAM,EUGOWRA,148323,2,1, ,PMapOE03,14832303
162,ASHBURNHAM,EUGOWRA,148323,2,1, ,PMapOE03,14832304
162,ASHBURNHAM,EUGOWRA,148324,2,1, ,PMapOE03,14832401
162,ASHBURNHAM,EUGOWRA,148325,3,1,1908,PMapOE03,14832501
162,ASHBURNHAM,EUGOWRA,112389,4,1,1915,PMapOE03,11238901
162,ASHBURNHAM,EUGOWRA,112388,5,1,1923,PMapOE03,11238801
162,ASHBURNHAM,EUGOWRA,112387,6,1,1933,PMapOE03,11238701
162,ASHBURNHAM,EUGOWRA,112386,7,1,1956,PMapOE03,11238601
1630,CUMBERLAND,ST LUKE,140662, ,1, ,PMapMN05,14066201
1630,CUMBERLAND,ST LUKE,140362, ,2, ,PMapMN05,14036201
1630,CUMBERLAND,ST LUKE,140614, ,4, ,PMapMN05,14061401
1630,CUMBERLAND,ST LUKE,140628, ,5, ,PMapMN05,14062801
1630,CUMBERLAND,ST LUKE,140630, ,6, ,PMapMN05,14063001
1630,CUMBERLAND,ST LUKE,140416,3,1, ,PMapMN05,14041601
1630,CUMBERLAND,ST LUKE,140415,4,1,1893,PMapMN05,14041501
1630,CUMBERLAND,ST LUKE,140317,6,1,1914,PMapMN05,14031701
1630,CUMBERLAND,ST LUKE,140317,6,1,1914,PMapMN05,14031702
1630,CUMBERLAND,ST LUKE,140420,8,1,1928,PMapMN05,14042001
1630,CUMBERLAND,ST LUKE,140420,8,1,1928,PMapMN05,14042002
1630,CUMBERLAND,ST LUKE,140420,8,1,1928,PMapMN05,14042003
1630,CUMBERLAND,ST LUKE,140423,8,2,1928,PMapMN05,14042301
1630,CUMBERLAND,ST LUKE,140423,8,2,1928,PMapMN05,14042302
1630,CUMBERLAND,ST LUKE,140423,8,2,1928,PMapMN05,14042303
1631,CUMBERLAND,ST PETER,140739, ,1, ,PMapMN05,14073901
1631,CUMBERLAND,ST PETER,140738, ,2, ,PMapMN05,14073801
1632,CUMBERLAND,ST PHILIP,140737, ,1, ,PMapMN05,14073701
1632,CUMBERLAND,ST PHILIP,140615, ,2, ,PMapMN05,14061501
1632,CUMBERLAND,ST PHILIP,140192,1,1,1931,PMapMN05,14019201
1633,CUMBERLAND,SUTHERLAND,140391, ,1, ,PMapMN05,14039101
1633,CUMBERLAND,SUTHERLAND,140339, ,2, ,PMapMN05,14033901
1633,CUMBERLAND,SUTHERLAND,140393, ,3, ,PMapMN05,14039301
1633,CUMBERLAND,SUTHERLAND,140470, ,4, ,PMapMN05,14047001
1633,CUMBERLAND,SUTHERLAND,140472, ,5, ,PMapMN05,14047201
1633,CUMBERLAND,SUTHERLAND,140472, ,5, ,PMapMN05,14047202
1633,CUMBERLAND,SUTHERLAND,140472, ,5, ,PMapMN05,14047203
1633,CUMBERLAND,SUTHERLAND,140620, ,6, ,PMapMN05,14062001
1633,CUMBERLAND,SUTHERLAND,140664, ,7, ,PMapMN05,14066401
1633,CUMBERLAND,SUTHERLAND,140665, ,8, ,PMapMN05,14066501
1633,CUMBERLAND,SUTHERLAND,140396,1,1, ,PMapMN05,14039601
1633,CUMBERLAND,SUTHERLAND,140396,1,1, ,PMapMN05,14039602
1633,CUMBERLAND,SUTHERLAND,140396,1,1, ,PMapMN05,14039603
1633,CUMBERLAND,SUTHERLAND,140398,4,1,1913,PMapMN05,14039801
1633,CUMBERLAND,SUTHERLAND,140398,4,1,1913,PMapMN05,14039802
1633,CUMBERLAND,SUTHERLAND,140394,4,2,1913,PMapMN05,14039401
1633,CUMBERLAND,SUTHERLAND,140394,4,2,1913,PMapMN05,14039402
1633,CUMBERLAND,SUTHERLAND,140395,5,1,1925,PMapMN05,14039501
1633,CUMBERLAND,SUTHERLAND,140395,5,1,1925,PMapMN05,14039502
1633,CUMBERLAND,SUTHERLAND,140395,5,1,1925,PMapMN05,14039503
1633,CUMBERLAND,SUTHERLAND,140395,5,1,1925,PMapMN05,14039504
1633,CUMBERLAND,SUTHERLAND,140397,7,1,1951,PMapMN05,14039701
1634,CUMBERLAND,WATTAMOLLA,140994, ,1, ,PMapMN05,14099401
1634,CUMBERLAND,WATTAMOLLA,140634, ,2, ,PMapMN05,14063401
1634,CUMBERLAND,WATTAMOLLA,140735, ,3, ,PMapMN05,14073501
1634,CUMBERLAND,WATTAMOLLA,140993, ,4, ,PMapMN05,14099301
1634,CUMBERLAND,WATTAMOLLA,140189,2,1,1899,PMapMN05,14018901
1634,CUMBERLAND,WATTAMOLLA,140188,3,1,1914,PMapMN05,14018801
1635,CUMBERLAND,WEDDERBURN,140734, ,1, ,PMapMN05,14073401
1635,CUMBERLAND,WEDDERBURN,140626, ,2, ,PMapMN05,14062601
1635,CUMBERLAND,WEDDERBURN,138088,1,1, ,PMapNA03,13808801
1635,CUMBERLAND,WEDDERBURN,138089,2,1,1890,PMapNA03,13808901
1635,CUMBERLAND,WEDDERBURN,138090,5,1,1906,PMapNA03,13809001
1635,CUMBERLAND,WEDDERBURN,103384,8,1,1941,PMapNA03,10338401
1635,CUMBERLAND,WEDDERBURN,138091,9,1,1972,PMapNA03,13809101
1635,CUMBERLAND,WEDDERBURN,140295,9,1,1972,PMapMN05,14029501
1636,CUMBERLAND,WILLOUGHBY,140924, ,1, ,PMapMN05,14092401
1636,CUMBERLAND,WILLOUGHBY,140613, ,2, ,PMapMN05,14061301
1636,CUMBERLAND,WILLOUGHBY,140746, ,3, ,PMapMN05,14074601
1636,CUMBERLAND,WILLOUGHBY,140747, ,4, ,PMapMN05,14074701
1636,CUMBERLAND,WILLOUGHBY,140747, ,4, ,PMapMN05,14074702
1636,CUMBERLAND,WILLOUGHBY,140190,2,1,1899,PMapMN05,14019001
1636,CUMBERLAND,WILLOUGHBY,140191,2,2,1899,PMapMN05,14019101
1637,CUMBERLAND,BRINGELLY,140712, ,1, ,PMapMN02,14071201
1637,CUMBERLAND,BRINGELLY,140710, ,2, ,PMapMN02,14071001
1637,CUMBERLAND,BRINGELLY,140711, ,3, ,PMapMN02,14071101
1637,CUMBERLAND,BRINGELLY,140326,2,1, ,PMapMN02,14032601
1637,CUMBERLAND,BRINGELLY,140325,2,2, ,PMapMN02,14032501
1638,CUMBERLAND,LIBERTY PLAINS,140919, ,1, ,PMapMN04,14091901
1638,CUMBERLAND,LIBERTY PLAINS,140678, ,2, ,PMapMN04,14067801
1638,CUMBERLAND,LIBERTY PLAINS,140679, ,3, ,PMapMN04,14067901
1638,CUMBERLAND,LIBERTY PLAINS,140680, ,4, ,PMapMN04,14068001
1638,CUMBERLAND,LIBERTY PLAINS,140748, ,5, ,PMapMN04,14074801
1638,CUMBERLAND,LIBERTY PLAINS,140749, ,6, ,PMapMN04,14074901
1638,CUMBERLAND,LIBERTY PLAINS,140750, ,7, ,PMapMN04,14075001
1638,CUMBERLAND,LIBERTY PLAINS,140917, ,8, ,PMapMN04,14091701
1638,CUMBERLAND,LIBERTY PLAINS,140918, ,9, ,PMapMN04,14091801
1638,CUMBERLAND,LIBERTY PLAINS,140918, ,9, ,PMapMN04,14091802
1638,CUMBERLAND,LIBERTY PLAINS,140916,3,1, ,PMapMN04,14091601
1638,CUMBERLAND,LIBERTY PLAINS,140916,3,1, ,PMapMN04,14091602
1638,CUMBERLAND,LIBERTY PLAINS,140922,5,1, ,PMapMN04,14092201
1638,CUMBERLAND,LIBERTY PLAINS,140922,5,1, ,PMapMN04,14092202
1639,CUMBERLAND,MULGOA,140733, ,1, ,PMapMN04,14073301
1639,CUMBERLAND,MULGOA,140603, ,2, ,PMapMN04,14060301
1639,CUMBERLAND,MULGOA,140621, ,3, ,PMapMN04,14062101
1639,CUMBERLAND,MULGOA,140666, ,4, ,PMapMN04,14066601
1639,CUMBERLAND,MULGOA,140667, ,5, ,PMapMN04,14066701
1639,CUMBERLAND,MULGOA,140182,3,1,1971,PMapMN04,14018201
163,ASHBURNHAM,FORBES,148326,2,1,1893,PMapOE03,14832601
163,ASHBURNHAM,FORBES,148326,2,1,1893,PMapOE03,14832602
163,ASHBURNHAM,FORBES,148327,3,1,1897,PMapOE03,14832701
163,ASHBURNHAM,FORBES,148328,5,1,1916,PMapOE03,14832801
163,ASHBURNHAM,FORBES,115170,5,3,1918,PMapOE17,11517001
163,ASHBURNHAM,FORBES,148329,6,1,1926,PMapOE03,14832901
163,ASHBURNHAM,FORBES,115169,6,3,1926,PMapOE17,11516901
163,ASHBURNHAM,FORBES,148330,7,1,1938,PMapOE03,14833001
163,ASHBURNHAM,FORBES,148330,7,1,1938,PMapOE03,14833002
163,ASHBURNHAM,FORBES,115168,7,3,1938,PMapOE17,11516801
163,ASHBURNHAM,FORBES,148331,8,1,1954,PMapOE03,14833101
163,ASHBURNHAM,FORBES,148331,8,1,1954,PMapOE03,14833102
163,ASHBURNHAM,FORBES,115167,8,3,1954,PMapOE17,11516701
163,ASHBURNHAM,FORBES,115167,8,3,1954,PMapOE17,11516702
1640,CUMBERLAND,ST MATTHEW,140768, ,1, ,PMapMN05,14076801
1640,CUMBERLAND,ST MATTHEW,140461, ,2, ,PMapMN05,14046101
1640,CUMBERLAND,ST MATTHEW,140462, ,3, ,PMapMN05,14046201
1640,CUMBERLAND,ST MATTHEW,140641, ,4, ,PMapMN05,14064101
1640,CUMBERLAND,ST MATTHEW,140642, ,5, ,PMapMN05,14064201
1640,CUMBERLAND,ST MATTHEW,140646, ,6, ,PMapMN05,14064601
1640,CUMBERLAND,ST MATTHEW,140767, ,7, ,PMapMN05,14076701
1640,CUMBERLAND,ST MATTHEW,140456,2,1, ,PMapMN05,14045601
1640,CUMBERLAND,ST MATTHEW,140456,2,1, ,PMapMN05,14045602
1640,CUMBERLAND,ST MATTHEW,140456,2,1, ,PMapMN05,14045603
1640,CUMBERLAND,ST MATTHEW,140456,2,1, ,PMapMN05,14045604
1640,CUMBERLAND,ST MATTHEW,140464,3,1, ,PMapMN05,14046401
1640,CUMBERLAND,ST MATTHEW,140464,3,1, ,PMapMN05,14046402
1640,CUMBERLAND,ST MATTHEW,140463,4,1, ,PMapMN05,14046301
1640,CUMBERLAND,ST MATTHEW,140463,4,1, ,PMapMN05,14046302
